Datum;BundeslandID;Name;Testungen;TestungenPCR;TestungenAntigen;Fälle
2021;1;Burgenland;2558386;242569;2315817;71304
2021;2;Kärnten;3046545;327418;2719127;84909
2021;3;Niederösterreich;13346139;2100863;11245276;371965
2021;4;Oberösterreich;10803193;786451;10016742;301091
2021;5;Salzburg;4351539;449624;3901915;121280
2021;6;Steiermark;9453147;813511;8639636;263465
2021;7;Tirol;5559791;1031508;4528283;154955
2021;8;Vorarlberg;4005664;270781;3734883;111640
2021;9;Wien;15112334;8829708;6282626;421190
2021;10;Österreich;68236738;14852433;53384305;1901798
2021;1;Burgenland;2566695;242781;2323914;71535
2021;2;Kärnten;3046935;327808;2719127;84920
2021;3;Niederösterreich;13393116;2104308;11288808;373274
2021;4;Oberösterreich;10860034;787772;10072262;302676
2021;5;Salzburg;4383628;452698;3930930;122174
2021;6;Steiermark;9501102;817289;8683813;264801
2021;7;Tirol;5569850;1033647;4536203;155235
2021;8;Vorarlberg;4020521;270944;3749577;112054
2021;9;Wien;15183652;8889189;6294463;423177
2021;10;Österreich;68525533;14926436;53599097;1909847
2021;1;Burgenland;2577995;242918;2335077;71850
2021;2;Kärnten;3059190;329341;2729849;85261
2021;3;Niederösterreich;13461545;2107850;11353695;375181
2021;4;Oberösterreich;10932246;789874;10142372;304688
2021;5;Salzburg;4425367;456613;3968754;123338
2021;6;Steiermark;9568400;820685;8747715;266677
2021;7;Tirol;5592467;1036887;4555580;155865
2021;8;Vorarlberg;4039944;271162;3768782;112596
2021;9;Wien;15279536;8971580;6307956;425850
2021;10;Österreich;68936690;15026910;53909780;1921306
2021;1;Burgenland;2588272;243068;2345204;72137
2021;2;Kärnten;3059329;329480;2729849;85265
2021;3;Niederösterreich;13532624;2111020;11421604;377162
2021;4;Oberösterreich;11009949;790465;10219484;306854
2021;5;Salzburg;4466674;458900;4007774;124489
2021;6;Steiermark;9638965;823434;8815531;268644
2021;7;Tirol;5604332;1038329;4566003;156196
2021;8;Vorarlberg;4057687;271381;3786306;113090
2021;9;Wien;15325371;9007143;6318228;427127
2021;10;Österreich;69283203;15073220;54209983;1930964
2021;1;Burgenland;2596181;243233;2352948;72357
2021;2;Kärnten;3059995;329710;2730285;85284
2021;3;Niederösterreich;13586145;2113979;11472166;378654
2021;4;Oberösterreich;11071913;791205;10280708;308581
2021;5;Salzburg;4492570;460177;4032393;125211
2021;6;Steiermark;9678241;825746;8852495;269738
2021;7;Tirol;5614835;1039568;4575267;156489
2021;8;Vorarlberg;4070505;271502;3799003;113447
2021;9;Wien;15367560;9032610;6334950;428303
2021;10;Österreich;69537945;15107730;54430215;1938064
2021;1;Burgenland;2614580;249486;2365094;72870
2021;2;Kärnten;3061590;330028;2731562;85328
2021;3;Niederösterreich;13638914;2117382;11521532;380125
2021;4;Oberösterreich;11127656;794543;10333113;310134
2021;5;Salzburg;4529397;461390;4068007;126237
2021;6;Steiermark;9731220;826412;8904808;271215
2021;7;Tirol;5624683;1041240;4583443;156763
2021;8;Vorarlberg;4086025;271810;3814215;113880
2021;9;Wien;15430120;9083710;6346410;430047
2021;10;Österreich;69844185;15176001;54668184;1946599
2021;1;Burgenland;2622128;249719;2372409;73080
2021;2;Kärnten;3063941;331229;2732712;85394
2021;3;Niederösterreich;13651107;2120899;11530208;380464
2021;4;Oberösterreich;11188620;796294;10392326;311833
2021;5;Salzburg;4560633;463981;4096652;127108
2021;6;Steiermark;9789618;828609;8961009;272842
2021;7;Tirol;5633620;1042840;4590780;157012
2021;8;Vorarlberg;4101094;272053;3829041;114300
2021;9;Wien;15497838;9141255;6356583;431934
2021;10;Österreich;70108599;15246879;54861720;1953968
2021;1;Burgenland;2630247;250367;2379880;73307
2021;2;Kärnten;3207020;330709;2876311;89382
2021;3;Niederösterreich;13714222;2125346;11588876;382223
2021;4;Oberösterreich;11253459;797131;10456328;313641
2021;5;Salzburg;4593615;466067;4127548;128027
2021;6;Steiermark;9840551;832242;9008309;274262
2021;7;Tirol;5643314;1044408;4598906;157282
2021;8;Vorarlberg;4118207;272184;3846023;114777
2021;9;Wien;15555771;9188579;6367192;433549
2021;10;Österreich;70556406;15307033;55249373;1966449
2021;1;Burgenland;2638633;250781;2387852;73540
2021;2;Kärnten;3207297;330986;2876311;89389
2021;3;Niederösterreich;13751787;2128705;11623082;383270
2021;4;Oberösterreich;11314138;798941;10515197;315332
2021;5;Salzburg;4627285;468759;4158526;128965
2021;6;Steiermark;9892971;834266;9058705;275723
2021;7;Tirol;5653660;1046529;4607131;157571
2021;8;Vorarlberg;4135620;272557;3863063;115262
2021;9;Wien;15615562;9237462;6378100;435215
2021;10;Österreich;70836953;15368986;55467967;1974268
2021;1;Burgenland;2651738;251582;2400156;73906
2021;2;Kärnten;3217965;331428;2886537;89687
2021;3;Niederösterreich;13834722;2132043;11702679;385582
2021;4;Oberösterreich;11390158;800816;10589342;317450
2021;5;Salzburg;4668324;472374;4195950;130109
2021;6;Steiermark;9919930;837728;9082202;276474
2021;7;Tirol;5668155;1049813;4618342;157975
2021;8;Vorarlberg;4155974;272894;3883080;115829
2021;9;Wien;15674778;9284063;6390715;436865
2021;10;Österreich;71181744;15432741;55749003;1983877
2021;1;Burgenland;2660989;251750;2409239;74163
2021;2;Kärnten;3218159;331622;2886537;89692
2021;3;Niederösterreich;13904982;2135414;11769568;387540
2021;4;Oberösterreich;11472878;801618;10671260;319756
2021;5;Salzburg;4709322;475306;4234016;131252
2021;6;Steiermark;10022024;838434;9183590;279320
2021;7;Tirol;5679969;1051270;4628699;158304
2021;8;Vorarlberg;4176627;273102;3903525;116405
2021;9;Wien;15732499;9327795;6404704;438474
2021;10;Österreich;71577449;15486311;56091138;1994906
2021;1;Burgenland;2667981;251798;2416183;74358
2021;2;Kärnten;3219312;331838;2887474;89724
2021;3;Niederösterreich;13967558;2138492;11829066;389284
2021;4;Oberösterreich;11546843;802502;10744341;321817
2021;5;Salzburg;4738848;476897;4261951;132074
2021;6;Steiermark;10065896;839335;9226561;280542
2021;7;Tirol;5689506;1052588;4636918;158570
2021;8;Vorarlberg;4193271;273310;3919961;116869
2021;9;Wien;15778635;9357363;6421272;439760
2021;10;Österreich;71867850;15524123;56343727;2002999
2021;1;Burgenland;2676535;251981;2424554;74597
2021;2;Kärnten;3223416;333567;2889849;89839
2021;3;Niederösterreich;14017921;2143840;11874081;390688
2021;4;Oberösterreich;11595901;806329;10789572;323185
2021;5;Salzburg;4775135;477947;4297188;133086
2021;6;Steiermark;10120285;842529;9277756;282058
2021;7;Tirol;5699270;1054546;4644724;158842
2021;8;Vorarlberg;4206607;273679;3932928;117241
2021;9;Wien;15840185;9407163;6433022;441475
2021;10;Österreich;72155255;15591581;56563674;2011010
2021;1;Burgenland;2682806;252170;2430636;74771
2021;2;Kärnten;3225966;333954;2892012;89910
2021;3;Niederösterreich;14065720;2147118;11918602;392020
2021;4;Oberösterreich;11651463;807942;10843521;324733
2021;5;Salzburg;4805291;481082;4324209;133926
2021;6;Steiermark;10150988;846800;9304188;282914
2021;7;Tirol;5719893;1056337;4663556;159417
2021;8;Vorarlberg;4219886;274051;3945835;117611
2021;9;Wien;15902874;9460930;6441944;443222
2021;10;Österreich;72424887;15660384;56764503;2018524
2021;1;Burgenland;2691302;253594;2437708;75008
2021;2;Kärnten;3378769;334201;3044568;94168
2021;3;Niederösterreich;14113145;2150790;11962355;393342
2021;4;Oberösterreich;11703674;809802;10893872;326188
2021;5;Salzburg;4835629;483640;4351989;134772
2021;6;Steiermark;10218867;849101;9369766;284806
2021;7;Tirol;5729581;1058188;4671393;159687
2021;8;Vorarlberg;4234426;274419;3960007;118016
2021;9;Wien;15962352;9511109;6451243;444880
2021;10;Österreich;72867745;15724844;57142901;2030867
2021;1;Burgenland;2698360;254028;2444332;75205
2021;2;Kärnten;3379163;334595;3044568;94179
2021;3;Niederösterreich;14165204;2153997;12011207;394793
2021;4;Oberösterreich;11763943;811794;10952149;327868
2021;5;Salzburg;4865916;486038;4379878;135616
2021;6;Steiermark;10266082;854801;9411281;286122
2021;7;Tirol;5739151;1060703;4678448;159954
2021;8;Vorarlberg;4249482;274819;3974663;118436
2021;9;Wien;16009055;9548612;6460443;446182
2021;10;Österreich;73136356;15779387;57356969;2038353
2021;1;Burgenland;2708133;254544;2453589;75477
2021;2;Kärnten;3389743;336105;3053638;94474
2021;3;Niederösterreich;14229083;2157296;12071787;396573
2021;4;Oberösterreich;11836158;814346;11021812;329881
2021;5;Salzburg;4905441;490341;4415100;136718
2021;6;Steiermark;10322177;858721;9463456;287685
2021;7;Tirol;5751320;1063064;4688256;160293
2021;8;Vorarlberg;4267729;274819;3992910;118944
2021;9;Wien;16092764;9622012;6470752;448515
2021;10;Österreich;73502548;15871248;57631300;2048559
2021;1;Burgenland;2717628;255519;2462109;75742
2021;2;Kärnten;3389994;336356;3053638;94481
2021;3;Niederösterreich;14300736;2160989;12139747;398570
2021;4;Oberösterreich;11915126;815038;11100088;332082
2021;5;Salzburg;4943735;492689;4451046;137785
2021;6;Steiermark;10392712;862131;9530581;289651
2021;7;Tirol;5762047;1064884;4697163;160592
2021;8;Vorarlberg;4286911;275605;4011306;119479
2021;9;Wien;16123745;9642059;6481686;449378
2021;10;Österreich;73832634;15905270;57927364;2057759
2021;1;Burgenland;2725221;256165;2469056;75954
2021;2;Kärnten;3390884;336648;3054236;94506
2021;3;Niederösterreich;14356398;2164121;12192277;400121
2021;4;Oberösterreich;11977725;816026;11161699;333826
2021;5;Salzburg;4967645;494187;4473458;138451
2021;6;Steiermark;10435287;864432;9570855;290838
2021;7;Tirol;5770965;1066257;4704708;160840
2021;8;Vorarlberg;4297871;275938;4021933;119784
2021;9;Wien;16194692;9699373;6495319;451356
2021;10;Österreich;74116688;15973147;58143541;2065676
2021;1;Burgenland;2732941;256812;2476129;76169
2021;2;Kärnten;3396393;336959;3059434;94659
2021;3;Niederösterreich;14404229;2167317;12236912;401454
2021;4;Oberösterreich;12026117;820304;11205813;335175
2021;5;Salzburg;5007198;495771;4511427;139554
2021;6;Steiermark;10485451;868006;9617445;292236
2021;7;Tirol;5779559;1068110;4711449;161080
2021;8;Vorarlberg;4311342;276344;4034998;120160
2021;9;Wien;16251445;9745848;6505597;452937
2021;10;Österreich;74394675;16035471;58359204;2073423
2021;1;Burgenland;2739606;257198;2482408;76354
2021;2;Kärnten;3397100;337517;3059583;94679
2021;3;Niederösterreich;14445035;2170907;12274128;402592
2021;4;Oberösterreich;12079011;822287;11256724;336649
2021;5;Salzburg;5033576;498550;4535026;140289
2021;6;Steiermark;10538602;870756;9667846;293717
2021;7;Tirol;5799365;1069988;4729377;161632
2021;8;Vorarlberg;4324131;276797;4047334;120516
2021;9;Wien;16319694;9806122;6513572;454840
2021;10;Österreich;74676120;16110122;58565998;2081268
2021;1;Burgenland;2747484;258583;2488901;76574
2021;2;Kärnten;3540847;338153;3202694;98685
2021;3;Niederösterreich;14499652;2175548;12324104;404114
2021;4;Oberösterreich;12138214;824221;11313993;338299
2021;5;Salzburg;5063528;501422;4562106;141124
2021;6;Steiermark;10579866;872645;9707221;294867
2021;7;Tirol;5807109;1071586;4735523;161848
2021;8;Vorarlberg;4338518;277079;4061439;120917
2021;9;Wien;16383636;9861724;6521912;456622
2021;10;Österreich;75098854;16180961;58917893;2093049
2021;1;Burgenland;2753733;258741;2494992;76748
2021;2;Kärnten;3541283;338589;3202694;98698
2021;3;Niederösterreich;14548224;2179571;12368653;405468
2021;4;Oberösterreich;12188246;826471;11361775;339694
2021;5;Salzburg;5091560;504698;4586862;141905
2021;6;Steiermark;10621052;875116;9745936;296015
2021;7;Tirol;5815012;1073533;4741479;162068
2021;8;Vorarlberg;4351614;277504;4074110;121282
2021;9;Wien;16443577;9913881;6529696;458292
2021;10;Österreich;75354301;16248104;59106197;2100169
2021;1;Burgenland;2767135;259888;2507247;77122
2021;2;Kärnten;3550900;340172;3210728;98966
2021;3;Niederösterreich;14590193;2182998;12407195;406637
2021;4;Oberösterreich;12256025;829223;11426802;341583
2021;5;Salzburg;5127916;509476;4618440;142918
2021;6;Steiermark;10680986;881220;9799766;297685
2021;7;Tirol;5826704;1076411;4750293;162394
2021;8;Vorarlberg;4368825;277967;4090858;121762
2021;9;Wien;16512041;9973082;6538959;460200
2021;10;Österreich;75680725;16330437;59350288;2109266
2021;1;Burgenland;2776125;261407;2514718;77372
2021;2;Kärnten;3551153;340425;3210728;98973
2021;3;Niederösterreich;14676731;2186330;12490401;409049
2021;4;Oberösterreich;12329559;830363;11499196;343632
2021;5;Salzburg;5161226;512543;4648683;143846
2021;6;Steiermark;10736277;884768;9851509;299226
2021;7;Tirol;5836199;1078478;4757721;162658
2021;8;Vorarlberg;4384792;278265;4106527;122207
2021;9;Wien;16560946;10011858;6549088;461563
2021;10;Österreich;76013008;16384437;59628571;2118527
2021;1;Burgenland;2782931;262191;2520740;77562
2021;2;Kärnten;3551767;340728;3211039;98990
2021;3;Niederösterreich;14729499;2189388;12540111;410520
2021;4;Oberösterreich;12388346;831486;11556860;345271
2021;5;Salzburg;5182671;513953;4668718;144444
2021;6;Steiermark;10771540;887221;9884319;300209
2021;7;Tirol;5843541;1079800;4763741;162863
2021;8;Vorarlberg;4395094;278633;4116461;122494
2021;9;Wien;16598253;10037173;6561080;462603
2021;10;Österreich;76243642;16420573;59823069;2124955
2021;1;Burgenland;2791257;262780;2528477;77794
2021;2;Kärnten;3555562;341027;3214535;99096
2021;3;Niederösterreich;14777235;2192341;12584894;411850
2021;4;Oberösterreich;12437817;836309;11601508;346649
2021;5;Salzburg;5219203;515770;4703433;145462
2021;6;Steiermark;10816555;888150;9928405;301464
2021;7;Tirol;5850693;1081410;4769283;163062
2021;8;Vorarlberg;4407614;278973;4128641;122843
2021;9;Wien;16662168;10089268;6572900;464384
2021;10;Österreich;76518104;16486028;60032076;2132605
2021;1;Burgenland;2797907;263853;2534054;77979
2021;2;Kärnten;3557341;341634;3215707;99145
2021;3;Niederösterreich;14818665;2195629;12623036;413005
2021;4;Oberösterreich;12490663;838414;11652249;348122
2021;5;Salzburg;5240788;517639;4723149;146064
2021;6;Steiermark;10867138;890514;9976624;302874
2021;7;Tirol;5868409;1083315;4785094;163556
2021;8;Vorarlberg;4419510;279489;4140021;123174
2021;9;Wien;16740110;10157566;6582544;466557
2021;10;Österreich;76800531;16568053;60232478;2140476
2021;1;Burgenland;2805262;265042;2540220;78184
2021;2;Kärnten;3686589;342236;3344353;102747
2021;3;Niederösterreich;14872582;2200011;12672571;414508
2021;4;Oberösterreich;12549881;840400;11709481;349773
2021;5;Salzburg;5266876;520360;4746516;146791
2021;6;Steiermark;10908389;892773;10015616;304023
2021;7;Tirol;5875375;1085053;4790322;163750
2021;8;Vorarlberg;4433126;280014;4153112;123554
2021;9;Wien;16813682;10220749;6592933;468607
2021;10;Österreich;77211762;16646638;60565124;2151937
2021;1;Burgenland;2811914;265674;2546240;78370
2021;2;Kärnten;3687129;342776;3344353;102762
2021;3;Niederösterreich;14919964;2203185;12716779;415828
2021;4;Oberösterreich;12603638;842613;11761025;351271
2021;5;Salzburg;5293323;523581;4769742;147528
2021;6;Steiermark;10948991;895159;10053832;305155
2021;7;Tirol;5882619;1087634;4794985;163952
2021;8;Vorarlberg;4446862;280427;4166435;123937
2021;9;Wien;16881522;10277654;6603868;470498
2021;10;Österreich;77475962;16718703;60757259;2159301
2021;1;Burgenland;2825467;266100;2559367;78747
2021;2;Kärnten;3701932;350963;3350969;103175
2021;3;Niederösterreich;14963543;2207262;12756281;417043
2021;4;Oberösterreich;12676299;845928;11830371;353296
2021;5;Salzburg;5326339;527454;4798885;148448
2021;6;Steiermark;11010278;902580;10107698;306863
2021;7;Tirol;5893205;1091309;4801896;164247
2021;8;Vorarlberg;4464368;280922;4183446;124425
2021;9;Wien;16956910;10341325;6615585;472599
2021;10;Österreich;77818341;16813843;61004498;2168843
2021;1;Burgenland;2835065;267606;2567459;79015
2021;2;Kärnten;3702223;351254;3350969;103183
2021;3;Niederösterreich;15032471;2210822;12821649;418964
2021;4;Oberösterreich;12755775;847308;11908467;355511
2021;5;Salzburg;5362486;531148;4831338;149456
2021;6;Steiermark;11070337;906404;10163933;308537
2021;7;Tirol;5901265;1092981;4808284;164472
2021;8;Vorarlberg;4481532;281300;4200232;124903
2021;9;Wien;17052586;10423231;6629355;475266
2021;10;Österreich;78193740;16912054;61281686;2179306
2021;1;Burgenland;2844120;268589;2575531;79267
2021;2;Kärnten;3703069;351705;3351364;103207
2021;3;Niederösterreich;15097093;2214319;12882774;420765
2021;4;Oberösterreich;12830369;848627;11981742;357590
2021;5;Salzburg;5388947;532576;4856371;150193
2021;6;Steiermark;11112595;909278;10203317;309715
2021;7;Tirol;5908465;1094326;4814139;164672
2021;8;Vorarlberg;4496658;281634;4215024;125325
2021;9;Wien;17150535;10501894;6648641;477996
2021;10;Österreich;78531851;17002948;61528903;2188729
2021;1;Burgenland;2853390;269655;2583735;79526
2021;2;Kärnten;3707505;352327;3355178;103330
2021;3;Niederösterreich;15150101;2218030;12932071;422242
2021;4;Oberösterreich;12883992;852084;12031908;359084
2021;5;Salzburg;5418004;534131;4883873;151003
2021;6;Steiermark;11182508;917312;10265196;311663
2021;7;Tirol;5915733;1096398;4819335;164875
2021;8;Vorarlberg;4510221;282042;4228179;125703
2021;9;Wien;17248954;10588587;6660367;480739
2021;10;Österreich;78870408;17110566;61759842;2198165
2021;1;Burgenland;2858841;271129;2587712;79678
2021;2;Kärnten;3840576;352893;3487683;107039
2021;3;Niederösterreich;15198301;2221480;12976821;423586
2021;4;Oberösterreich;12936963;854796;12082167;360561
2021;5;Salzburg;5441668;537134;4904534;151662
2021;6;Steiermark;11217622;920809;10296813;312642
2021;7;Tirol;5925376;1098157;4827219;165144
2021;8;Vorarlberg;4523231;282653;4240578;126065
2021;9;Wien;17367605;10695047;6672558;484045
2021;10;Österreich;79310183;17234098;62076085;2210422
2021;1;Burgenland;2867134;272085;2595049;79909
2021;2;Kärnten;3842540;353510;3489030;107094
2021;3;Niederösterreich;15238118;2225814;13012304;424695
2021;4;Oberösterreich;13001691;857387;12144304;362365
2021;5;Salzburg;5467216;539784;4927432;152375
2021;6;Steiermark;11265180;924005;10341175;313967
2021;7;Tirol;5931750;1099757;4831993;165321
2021;8;Vorarlberg;4538355;283426;4254929;126487
2021;9;Wien;17506168;10821070;6685098;487907
2021;10;Österreich;79658152;17376838;62281314;2220120
2021;1;Burgenland;2873236;272996;2600240;80079
2021;2;Kärnten;3843819;354038;3489781;107130
2021;3;Niederösterreich;15285816;2229472;13056344;426025
2021;4;Oberösterreich;13061523;860541;12200982;364032
2021;5;Salzburg;5493594;542880;4950714;153110
2021;6;Steiermark;11304991;926539;10378452;315077
2021;7;Tirol;5939411;1103044;4836367;165535
2021;8;Vorarlberg;4551504;283881;4267623;126853
2021;9;Wien;17625888;10928876;6697012;491244
2021;10;Österreich;79979782;17502267;62477515;2229084
2021;1;Burgenland;2880690;273144;2607546;80287
2021;2;Kärnten;3851122;355417;3495705;107333
2021;3;Niederösterreich;15342012;2234041;13107971;427591
2021;4;Oberösterreich;13138276;863137;12275139;366172
2021;5;Salzburg;5526177;547142;4979035;154018
2021;6;Steiermark;11358663;932408;10426255;316573
2021;7;Tirol;5949093;1106795;4842298;165805
2021;8;Vorarlberg;4568700;284391;4284309;127332
